"id","item_id","order","size","has_derivative_image","authentication","mime_type","type_os","filename","original_filename","modified","added","stored","metadata"
"622","622",NULL,"628788","1","034e667ec53a8c8ef02b020178b6bed3","application/pdf","PDF document, version 1.6","cdb32ea5a01f5fea981c9b90597d97df.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_012.pdf","2017-12-29 19:39:03","2017-04-17 21:20:17","1","{""mime_type"":""application\/pdf""}"
"623","623",NULL,"1213160","1","0e4b4d4a5474c51e8c615f1b218affe2","application/pdf","PDF document, version 1.6","983074d6484069f5f4133940b80999e5.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_013.pdf","2017-12-29 19:39:04","2017-04-17 21:20:18","1","{""mime_type"":""application\/pdf""}"
"624","624",NULL,"301641","1","1c8f67f59880af7d393196cb57594ddb","application/pdf","PDF document, version 1.6","7be219002b237ef02104d356ad0b4a9c.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_014.pdf","2017-12-29 19:39:04","2017-04-17 21:20:19","1","{""mime_type"":""application\/pdf""}"
"625","625",NULL,"214628","1","9dbd9bec1c7d686c752d769680583cc4","application/pdf","PDF document, version 1.6","cb13fee4f88d71aa6dc2a7c3ab556203.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_015.pdf","2017-12-29 19:39:04","2017-04-17 21:20:20","1","{""mime_type"":""application\/pdf""}"
"626","626",NULL,"296746","1","37ab06103fc13a7af33a6a39c82d45a9","application/pdf","PDF document, version 1.6","9ade731656f4f211a38e4ccb8070a35b.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_016.pdf","2017-12-29 19:39:05","2017-04-17 21:20:21","1","{""mime_type"":""application\/pdf""}"
"627","627",NULL,"1209653","1","597e2b2ea152abf6a8fcc0b35c287272","application/pdf","PDF document, version 1.6","3cc4c928e9ac897903c4beb94d19ca9d.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_017.pdf","2017-12-29 19:39:05","2017-04-17 21:20:22","1","{""mime_type"":""application\/pdf""}"
"628","628",NULL,"172998","1","2a6c8d421cc52e80944fb52621b20dc3","application/pdf","PDF document, version 1.6","f8c61bf9b71c6d95b8da9fb7f8adfa66.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_018.pdf","2017-12-29 19:39:05","2017-04-17 21:20:23","1","{""mime_type"":""application\/pdf""}"
"629","629",NULL,"115715","1","c92c59514167e594ddeb996e985d4532","application/pdf","PDF document, version 1.6","fa44eece42ddf05e7665d6e60ef78438.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_019.pdf","2017-12-29 19:39:05","2017-04-17 21:20:24","1","{""mime_type"":""application\/pdf""}"
"630","630",NULL,"136122","1","410c1335128d5e1a610375c86c1945aa","application/pdf","PDF document, version 1.6","7e8d4a48cd38bf74bb334846e3a28244.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_020.pdf","2017-12-29 19:39:05","2017-04-17 21:20:25","1","{""mime_type"":""application\/pdf""}"
"631","631",NULL,"491039","1","0d0f2f5326a33865b6a75372b9376a55","application/pdf","PDF document, version 1.6","ce797264da3ac7a362b6049841f8cf92.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_021.pdf","2017-12-29 19:39:06","2017-04-17 21:20:25","1","{""mime_type"":""application\/pdf""}"
"632","632",NULL,"59478","1","2501049ab3c1e962ad7c9fe874f33d5a","application/pdf","PDF document, version 1.6","5fa6b91102ff517eb42b1a2db7161297.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_022.pdf","2017-12-29 19:39:06","2017-04-17 21:20:26","1","{""mime_type"":""application\/pdf""}"
"633","633",NULL,"2638251","1","ba4a992f477e7d449d822aba892c13d3","application/pdf","PDF document, version 1.6","10724a4f2b0bf7b6326d5d91944eff43.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_023.pdf","2017-12-29 19:39:06","2017-04-17 21:20:27","1","{""mime_type"":""application\/pdf""}"
"634","634",NULL,"226483","1","0fc6f7021dc8bc4709bd170cc096b66e","application/pdf","PDF document, version 1.6","5ffaa33ee7a851c07b8f0ab5536fd577.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_004_024.pdf","2017-12-29 19:39:07","2017-04-17 21:20:28","1","{""mime_type"":""application\/pdf""}"
"635","635",NULL,"14350578","1","c97c594412406de9fd5b20ab84ac1289","application/pdf","PDF document, version 1.6","0ec0298ac10e1166f12e69bd519eebcb.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024.pdf","2017-12-29 19:39:07","2017-04-17 21:20:29","1","{""mime_type"":""application\/pdf""}"
"636","636",NULL,"131808","1","9050991785a2ea32c73bfa4235351690","application/pdf","PDF document, version 1.6","0e367b90d90bb95950519280e902e08d.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_001.pdf","2017-12-29 19:39:08","2017-04-17 21:20:32","1","{""mime_type"":""application\/pdf""}"
"637","637",NULL,"170123","1","1c5714c966817b440b4ce12a6866572a","application/pdf","PDF document, version 1.6","03081e4188c1cc1026f3a6e7b5fde4f8.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_002.pdf","2017-12-29 19:39:08","2017-04-17 21:20:33","1","{""mime_type"":""application\/pdf""}"
"638","638",NULL,"76042","1","7f9e168fde2f5987caae7841b028f16f","application/pdf","PDF document, version 1.6","fc55fe1713a8fac9b36539d1b81ee74c.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_003.pdf","2017-12-29 19:39:08","2017-04-17 21:20:34","1","{""mime_type"":""application\/pdf""}"
"639","639",NULL,"156320","1","a5e7c7c088bc798756a1265166efe26d","application/pdf","PDF document, version 1.6","1f424da7a71c4e71942e328c8e2a1b2f.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_004.pdf","2017-12-29 19:39:08","2017-04-17 21:20:35","1","{""mime_type"":""application\/pdf""}"
"640","640",NULL,"59174","1","ed70cf337e2edf268c5ed6bcf159c4ca","application/pdf","PDF document, version 1.6","77cc6ef98bb66883513b60d794008ee2.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_005.pdf","2017-12-29 19:39:09","2017-04-17 21:20:37","1","{""mime_type"":""application\/pdf""}"
"641","641",NULL,"106212","1","179bdc9ab6178621babbec032506f201","application/pdf","PDF document, version 1.6","dc759405db3d98da57ad307b2ad6d07d.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_006.pdf","2017-12-29 19:39:09","2017-04-17 21:20:38","1","{""mime_type"":""application\/pdf""}"
"642","642",NULL,"266223","1","e7c81cc76c1b865e2f2dbf886c84f053","application/pdf","PDF document, version 1.6","b1cd2f666bb08994254abfbf0e4a6222.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_007.pdf","2017-12-29 19:39:09","2017-04-17 21:20:39","1","{""mime_type"":""application\/pdf""}"
"643","643",NULL,"308206","1","1abaf20169f9579b1ee78ca94e16cd95","application/pdf","PDF document, version 1.6","68830f4b68096fecb3dda89e67058552.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_008.pdf","2017-12-29 19:39:09","2017-04-17 21:20:40","1","{""mime_type"":""application\/pdf""}"
"644","644",NULL,"56629","1","0eff5603aa8f51151426b9904b18eafd","application/pdf","PDF document, version 1.6","5d2a9bdd1a933acc5d6364810e468926.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_009.pdf","2017-12-29 19:39:10","2017-04-17 21:20:42","1","{""mime_type"":""application\/pdf""}"
"645","645",NULL,"132658","1","4d957ba296e89b5a5ecced628d61987f","application/pdf","PDF document, version 1.6","c1d8ad93162bea6b0537370f60aac64c.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_010.pdf","2017-12-29 19:39:10","2017-04-17 21:20:43","1","{""mime_type"":""application\/pdf""}"
"646","646",NULL,"138048","1","eeacc17a3a28cfa1eb29506164b09683","application/pdf","PDF document, version 1.6","1b11f7d50cfd183dcbde8d0472ef5f36.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_011.pdf","2017-12-29 19:39:10","2017-04-17 21:20:44","1","{""mime_type"":""application\/pdf""}"
"647","647",NULL,"500446","1","38ef8b076f739ef904ee58391fda378d","application/pdf","PDF document, version 1.6","64a19063fac5bea8b277dfaa61939e97.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_012.pdf","2017-12-29 19:39:11","2017-04-17 21:20:45","1","{""mime_type"":""application\/pdf""}"
"648","648",NULL,"206390","1","6d58203882e6452afb497fea4f93d677","application/pdf","PDF document, version 1.6","76e3830473a2be1332a7866e18ef9b48.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_013.pdf","2017-12-29 19:39:11","2017-04-17 21:20:46","1","{""mime_type"":""application\/pdf""}"
"649","649",NULL,"73508","1","8b5fc58e5c6a3488023800328e59c197","application/pdf","PDF document, version 1.6","6f585ba3d92ae11fb4325293515325a3.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_014.pdf","2017-12-29 19:39:11","2017-04-17 21:20:48","1","{""mime_type"":""application\/pdf""}"
"650","650",NULL,"129349","1","c48c4cbd2f2194f95b1e324b259c64b5","application/pdf","PDF document, version 1.6","1e6629c93eaf4ec6d872d78635452243.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_015.pdf","2017-12-29 19:39:12","2017-04-17 21:20:49","1","{""mime_type"":""application\/pdf""}"
"651","651",NULL,"119318","1","91921ae8bfec42e5cc1fb05255029af8","application/pdf","PDF document, version 1.6","c996cb7f50f3fe3a4db0de2e6958bbb2.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_016.pdf","2017-12-29 19:39:12","2017-04-17 21:20:50","1","{""mime_type"":""application\/pdf""}"
"652","652",NULL,"133722","1","4bab9e8e9519b53957f6fc46df5209aa","application/pdf","PDF document, version 1.6","8b171e2a1cdce60b3fdce153d9b9b63a.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_017.pdf","2017-12-29 19:39:12","2017-04-17 21:20:51","1","{""mime_type"":""application\/pdf""}"
"653","653",NULL,"128559","1","5e1b59e8b51a0474ca7437b2ce974fab","application/pdf","PDF document, version 1.6","c8332fb7167ac80c42936af6b475bf89.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_018.pdf","2017-12-29 19:39:12","2017-04-17 21:20:53","1","{""mime_type"":""application\/pdf""}"
"654","654",NULL,"330754","1","9d3da9b136d68f2ba5b1f1eaaad4c47e","application/pdf","PDF document, version 1.6","9405a777fe87caf34363c7ea7bd5649d.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_019.pdf","2017-12-29 19:39:13","2017-04-17 21:20:54","1","{""mime_type"":""application\/pdf""}"
"655","655",NULL,"186456","1","822d8bcf9402a75a6c4988128a6036f1","application/pdf","PDF document, version 1.6","df6f68f263aa0dea6903774e9b8604f0.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_020.pdf","2017-12-29 19:39:13","2017-04-17 21:20:56","1","{""mime_type"":""application\/pdf""}"
"656","656",NULL,"71665","1","b3b45c5ead25e8ef009605ef0ba7e212","application/pdf","PDF document, version 1.6","410c4877b39b3a5189938927d69648e1.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_021.pdf","2017-12-29 19:39:13","2017-04-17 21:20:57","1","{""mime_type"":""application\/pdf""}"
"657","657",NULL,"185709","1","5f16a3d6dc37a0b3b606794d4fd67942","application/pdf","PDF document, version 1.6","68623ce4ad9eb2850d665279696ae5c3.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_022.pdf","2017-12-29 19:39:13","2017-04-17 21:20:58","1","{""mime_type"":""application\/pdf""}"
"658","658",NULL,"147573","1","c8374257f518327237f3f4b426d5d571","application/pdf","PDF document, version 1.6","3924a5d4229e8e65b34d4637bdc83866.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_023.pdf","2017-12-29 19:39:14","2017-04-17 21:20:59","1","{""mime_type"":""application\/pdf""}"
"659","659",NULL,"109262","1","49e4252d547e254e4f8987a4514d5f51","application/pdf","PDF document, version 1.6","2292c8feed17aa38b63afc5034a0e479.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_024.pdf","2017-12-29 19:39:14","2017-04-17 21:21:01","1","{""mime_type"":""application\/pdf""}"
"660","660",NULL,"158723","1","ae22eacd69c3e5ed5e63a8556e6e1259","application/pdf","PDF document, version 1.6","1f6e600aff879facc662f063425cf1ff.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_025.pdf","2017-12-29 19:39:14","2017-04-17 21:21:02","1","{""mime_type"":""application\/pdf""}"
"661","661",NULL,"168365","1","43d530c35dd334220c33982740616c9f","application/pdf","PDF document, version 1.6","2b8c9f0b04dbdc6ad10ea0acb2f35a4e.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_026.pdf","2017-12-29 19:39:14","2017-04-17 21:21:03","1","{""mime_type"":""application\/pdf""}"
"662","662",NULL,"113888","1","40170578966ec5fccd15f6af4671aab0","application/pdf","PDF document, version 1.6","517d99d55a941b34c1a1255a925bbb86.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_027.pdf","2017-12-29 19:39:14","2017-04-17 21:21:04","1","{""mime_type"":""application\/pdf""}"
"663","663",NULL,"100902","1","7f677037076fc0836cec0734a0893df2","application/pdf","PDF document, version 1.6","18efe3b19f904dd78649c41ff2ec696e.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_028.pdf","2017-12-29 19:39:15","2017-04-17 21:21:05","1","{""mime_type"":""application\/pdf""}"
"664","664",NULL,"143848","1","179bc0e40f4e7385a6c8413ed8454e2b","application/pdf","PDF document, version 1.6","a53e06aca8c1a7e241e34b2d71870f8d.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_029.pdf","2017-12-29 19:39:15","2017-04-17 21:21:07","1","{""mime_type"":""application\/pdf""}"
"665","665",NULL,"114388","1","781828d3984d26c5dfe8bd5f509c015b","application/pdf","PDF document, version 1.6","24e35a1c4056dd5fd652ece592c4ef5a.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_030.pdf","2017-12-29 19:39:15","2017-04-17 21:21:08","1","{""mime_type"":""application\/pdf""}"
"666","666",NULL,"164136","1","147263986d563475f51b9cecb0e3f6fa","application/pdf","PDF document, version 1.6","e1d531c41b842b36ac33b132b0770fc9.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_031.pdf","2017-12-29 19:39:15","2017-04-17 21:21:09","1","{""mime_type"":""application\/pdf""}"
"667","667",NULL,"279108","1","183e34fd72fd9cbbb8ba6e75150fc5bf","application/pdf","PDF document, version 1.6","9780211f17bcfdd11139a7cb2f2d151a.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_032.pdf","2017-12-29 19:39:16","2017-04-17 21:21:11","1","{""mime_type"":""application\/pdf""}"
"668","668",NULL,"235625","1","0f9b3a94c1a73c7866320e8c8e90099b","application/pdf","PDF document, version 1.6","cfcc46fd69e1a830e4a1e7d02c72dbcc.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_033.pdf","2017-12-29 19:39:16","2017-04-17 21:21:12","1","{""mime_type"":""application\/pdf""}"
"669","669",NULL,"62493","1","e706c14899b189d655fbb05547b763c9","application/pdf","PDF document, version 1.6","d936a65186199a0951c80afccd415e3f.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_034.pdf","2017-12-29 19:39:16","2017-04-17 21:21:13","1","{""mime_type"":""application\/pdf""}"
"670","670",NULL,"369060","1","aaab4d0cc4dd0925ed0f41e4a25c7b87","application/pdf","PDF document, version 1.6","feef9fd8a952b591de5f398f38d47035.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_035.pdf","2017-12-29 19:39:16","2017-04-17 21:21:14","1","{""mime_type"":""application\/pdf""}"
"671","671",NULL,"148842","1","0692df57f96260d5af044b5b18865662","application/pdf","PDF document, version 1.6","10a2af87d26856f9523c0cf302d5caf4.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_036.pdf","2017-12-29 19:39:16","2017-04-17 21:21:16","1","{""mime_type"":""application\/pdf""}"
"672","672",NULL,"190105","1","28fd84953cab6d824a7ec370a676a053","application/pdf","PDF document, version 1.6","38e49d7d2f1bf3d69fbc22678db5b7df.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_037.pdf","2017-12-29 19:39:17","2017-04-17 21:21:17","1","{""mime_type"":""application\/pdf""}"
"673","673",NULL,"205718","1","3260db781dba09772a28cf5b1605bd0e","application/pdf","PDF document, version 1.6","9549723fc1f102409759c0ac224e3d82.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_038.pdf","2017-12-29 19:39:17","2017-04-17 21:21:19","1","{""mime_type"":""application\/pdf""}"
"674","674",NULL,"108707","1","12154046b93d913a151abfdbbb7a7365","application/pdf","PDF document, version 1.6","5d347227b10ee0d155618b6e84087803.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_039.pdf","2017-12-29 19:39:17","2017-04-17 21:21:21","1","{""mime_type"":""application\/pdf""}"
"675","675",NULL,"477194","1","d8a986da7360bcc299db9e0e34e2ec53","application/pdf","PDF document, version 1.6","d2d2ec6aaea0110b936aa620ef5632c4.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_040.pdf","2017-12-29 19:39:17","2017-04-17 21:21:22","1","{""mime_type"":""application\/pdf""}"
"676","676",NULL,"320261","1","3d198ee3ce24831af8d4cd187d4a5b22","application/pdf","PDF document, version 1.6","aa8182355e318b26bc587538be640c58.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_041.pdf","2017-12-29 19:39:17","2017-04-17 21:21:24","1","{""mime_type"":""application\/pdf""}"
"677","677",NULL,"120287","1","2d1d6c6d3c0bdd423abf7dbb0f0befbc","application/pdf","PDF document, version 1.6","6af6f584396d564c634ab258fa055ae1.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_042.pdf","2017-12-29 19:39:18","2017-04-17 21:21:25","1","{""mime_type"":""application\/pdf""}"
"678","678",NULL,"370837","1","9794e6c310eb6ca5b5d609d3d1b2e5e1","application/pdf","PDF document, version 1.6","afb2b6136c055d01abff274e8ebf472a.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_043.pdf","2017-12-29 19:39:18","2017-04-17 21:21:26","1","{""mime_type"":""application\/pdf""}"
"679","679",NULL,"242790","1","dfbc3ad738c6a51da64e1dd64b32a1a7","application/pdf","PDF document, version 1.6","8fc2842ff14d4ab732d1d6baef713fca.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_044.pdf","2017-12-29 19:39:18","2017-04-17 21:21:28","1","{""mime_type"":""application\/pdf""}"
"680","680",NULL,"139779","1","60c190da287f9847285e02f3f4359046","application/pdf","PDF document, version 1.6","970eeec7b1059705e9b599fdacbd31ce.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_045.pdf","2017-12-29 19:39:18","2017-04-17 21:21:30","1","{""mime_type"":""application\/pdf""}"
"681","681",NULL,"166735","1","e3dc1363463ba4c64a0304b3ce05f71c","application/pdf","PDF document, version 1.6","82cc272e926276adb2555d40516164ad.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_046.pdf","2017-12-29 19:39:19","2017-04-17 21:21:31","1","{""mime_type"":""application\/pdf""}"
"682","682",NULL,"143389","1","c76714bab58f44312ddc671b39679875","application/pdf","PDF document, version 1.6","8edcf1dd7f0519358afe25c6a462b84b.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_047.pdf","2017-12-29 19:39:19","2017-04-17 21:21:32","1","{""mime_type"":""application\/pdf""}"
"683","683",NULL,"118579","1","b913176514e2d924806fdb79e4300a19","application/pdf","PDF document, version 1.6","3425fb05f47e30587bcbf2be89986966.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_048.pdf","2017-12-29 19:39:19","2017-04-17 21:21:34","1","{""mime_type"":""application\/pdf""}"
"684","684",NULL,"152120","1","d04fbfd5211f4bd3fd01c3d3f940b090","application/pdf","PDF document, version 1.6","750133fa54385a7ece7b2eec25d866ba.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_049.pdf","2017-12-29 19:39:19","2017-04-17 21:21:35","1","{""mime_type"":""application\/pdf""}"
"685","685",NULL,"303429","1","e3b389fb98bef1d51eb1625a3a77ba7f","application/pdf","PDF document, version 1.6","1e7e9f5562c950124dc0de55397bfa9f.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_050.pdf","2017-12-29 19:39:20","2017-04-17 21:21:37","1","{""mime_type"":""application\/pdf""}"
"686","686",NULL,"285827","1","724f9b32cda32f59bb580e00076be7a7","application/pdf","PDF document, version 1.6","b5b4c6acbea4402f53eabad1401b9d06.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_051.pdf","2017-12-29 19:39:20","2017-04-17 21:21:38","1","{""mime_type"":""application\/pdf""}"
"687","687",NULL,"292188","1","d8a7b9557e7c286f08b82b65b4e57648","application/pdf","PDF document, version 1.6","2bf6f50a7f06aae840962b933d0b80d7.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_052.pdf","2017-12-29 19:39:20","2017-04-17 21:21:40","1","{""mime_type"":""application\/pdf""}"
"688","688",NULL,"203816","1","f6e91daf21093f006b48fa2da5141c80","application/pdf","PDF document, version 1.6","0fa71a8b6722ec92805ab75567312479.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_053.pdf","2017-12-29 19:39:20","2017-04-17 21:21:41","1","{""mime_type"":""application\/pdf""}"
"689","689",NULL,"108966","1","309bacfeeeed58053683609a2302f0b2","application/pdf","PDF document, version 1.6","f79bd2ec344d9bdfc5d559e0c2284d01.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_054.pdf","2017-12-29 19:39:21","2017-04-17 21:21:43","1","{""mime_type"":""application\/pdf""}"
"690","690",NULL,"457211","1","f7d0a32640c1fb0ac6316b9857659f5d","application/pdf","PDF document, version 1.6","4aaa6f6a973f88635bd867702dd28b5b.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_055.pdf","2017-12-29 19:39:21","2017-04-17 21:21:44","1","{""mime_type"":""application\/pdf""}"
"691","691",NULL,"237467","1","822ef86b5e46b30ddc2ed181b7c5b729","application/pdf","PDF document, version 1.6","cb779fbbec345968fb5a7da479e81399.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_056.pdf","2017-12-29 19:39:21","2017-04-17 21:21:45","1","{""mime_type"":""application\/pdf""}"
"692","692",NULL,"132356","1","79116cb81dfe20076b881777422216e4","application/pdf","PDF document, version 1.6","8ad020e389d116d44c3ad07b4ad32602.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_057.pdf","2017-12-29 19:39:22","2017-04-17 21:21:46","1","{""mime_type"":""application\/pdf""}"
"693","693",NULL,"174806","1","be287af8f032b377c1690212aa9240c7","application/pdf","PDF document, version 1.6","46464545df906776858bdb859dd2d359.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_058.pdf","2017-12-29 19:39:22","2017-04-17 21:21:48","1","{""mime_type"":""application\/pdf""}"
"694","694",NULL,"318770","1","5d346882edbd3939f056ff4952e64fe5","application/pdf","PDF document, version 1.6","28adc68ff0b6ebae6239ddbb2bc3fe89.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_059.pdf","2017-12-29 19:39:22","2017-04-17 21:21:49","1","{""mime_type"":""application\/pdf""}"
"695","695",NULL,"188991","1","531171fcf89679d52680c92bcc439433","application/pdf","PDF document, version 1.6","84e7b58e8590224f57cf41bbb35a1baf.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_060.pdf","2017-12-29 19:39:22","2017-04-17 21:21:50","1","{""mime_type"":""application\/pdf""}"
"696","696",NULL,"168651","1","764ac7f50278fccc6488536616da7f3d","application/pdf","PDF document, version 1.6","6d6be758248e35a692dbd0c76b55911b.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_061.pdf","2017-12-29 19:39:22","2017-04-17 21:21:52","1","{""mime_type"":""application\/pdf""}"
"697","697",NULL,"318066","1","bb7305d7fbaa09e3e5bd0b076e239163","application/pdf","PDF document, version 1.6","f685f2c21140065938a00ff570e8b9b9.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_062.pdf","2017-12-29 19:39:23","2017-04-17 21:21:54","1","{""mime_type"":""application\/pdf""}"
"698","698",NULL,"2570449","1","c280a98338391292c4b2d71e15b1a457","application/pdf","PDF document, version 1.6","1d1a6addcbcaa6ef94cba8c5f63138cd.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_063.pdf","2017-12-29 19:39:23","2017-04-17 21:21:55","1","{""mime_type"":""application\/pdf""}"
"699","699",NULL,"173308","1","1247cfb15f1a9a6bd7617c112e253aa9","application/pdf","PDF document, version 1.6","66c4b7df17d4f248c386a65c73e3ae85.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_064.pdf","2017-12-29 19:39:23","2017-04-17 21:21:57","1","{""mime_type"":""application\/pdf""}"
"700","700",NULL,"117622","1","3a09bad0454f8b59c00e8b45112272f6","application/pdf","PDF document, version 1.6","ddceec8da010119842cb1d9354ab45c2.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_065.pdf","2017-12-29 19:39:23","2017-04-17 21:21:59","1","{""mime_type"":""application\/pdf""}"
"701","701",NULL,"100120","1","278428af63af5a3278d624b97aeec388","application/pdf","PDF document, version 1.6","5a399328ca94d5ef20d6131ff402daed.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_024_066.pdf","2017-12-29 19:39:24","2017-04-17 21:22:00","1","{""mime_type"":""application\/pdf""}"
"702","702",NULL,"13690960","1","9c7664a47890c5063177fccad52ae197","application/pdf","PDF document, version 1.6","07d58d06c9de0cf4fd6749d127cd264b.pdf","http://allenarchive-dev.iac.gatech.edu/originals/ahc_CAR_015_002_025.pdf","2017-12-29 19:39:24","2017-04-17 21:22:02","1","{""mime_type"":""application\/pdf""}"
